state,metric,stand_size_class,estimate,se,se_percent,plot_count,report_years
WV,removals,Small diameter,65283409.83869645,19641267.847447887,30.08615496031522,19,2019;2020;2021;2022;2023;2024;2025
WV,removals,Nonstocked,2241462.18338782,1549655.024917937,69.13589871838647,3,2019;2020;2021;2022;2023;2024;2025
WV,sawlog,Large diameter,112282458905.23488,2114559640.297996,1.883250207481348,1701,2019;2020;2021;2022;2023;2024;2025
WV,sawlog,Medium diameter,3260129014.2964644,306153007.76790327,9.390824915987906,214,2019;2020;2021;2022;2023;2024;2025
WV,sawlog,Small diameter,298439480.7231209,82542102.58711027,27.65790316586471,27,2019;2020;2021;2022;2023;2024;2025
WV,sawlog,Nonstocked,8328756.987934984,7330492.948251105,88.01424941164736,2,2019;2020;2021;2022;2023;2024;2025
WV,area,Large diameter,9909536.2223983,123475.23631050024,1.2460243702567229,1728,2019;2020;2021;2022;2023;2024;2025
WV,area,Medium diameter,1329772.6563883647,85417.0894351816,6.423435541769422,295,2019;2020;2021;2022;2023;2024;2025
WV,area,Small diameter,562345.8140749449,59168.11139666449,10.52165943370551,123,2019;2020;2021;2022;2023;2024;2025
WV,area,Nonstocked,50588.71901592493,13696.17623040499,27.07357785852127,18,2019;2020;2021;2022;2023;2024;2025
WY,volume,Large diameter,12850681442.722095,390205635.43239176,3.03645870587962,984,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,volume,Medium diameter,3050384279.618888,194713283.6613505,6.383237841944222,329,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,volume,Small diameter,849698086.5292938,60228744.07964769,7.088252290370583,376,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,volume,Nonstocked,74813132.34911126,11237590.91672199,15.020880110035236,92,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,biomass,Large diameter,211602418.4611563,6248003.217268584,2.9527087935507343,984,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,biomass,Medium diameter,56019993.72887334,3471139.1869460256,6.196250581079521,329,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,biomass,Small diameter,22535525.67640825,1440934.071704957,6.394055734024552,431,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,biomass,Nonstocked,1294883.7736789912,191931.62891587112,14.822305508590922,95,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,sawlog,Large diameter,47195010880.40423,1709050023.0489137,3.6212514652868233,872,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,sawlog,Medium diameter,4952218942.11264,382100243.1790177,7.715738089237467,294,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,sawlog,Small diameter,2054290600.895864,198188441.58699548,9.647536794481104,211,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,sawlog,Nonstocked,148886967.49934235,39810894.83076748,26.73900577022856,41,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,area,Large diameter,5439340.89715577,126754.69924531184,2.3303319582633963,985,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,area,Medium diameter,1715619.5120732612,88008.55775626365,5.129841269402948,331,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,area,Small diameter,2591148.7273605773,108541.01007012528,4.188914705050081,478,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
WY,area,Nonstocked,1078776.107703681,71636.30289278636,6.640516264795092,218,2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
TX,area,Large diameter,22538308.591922,383570.2507240944,1.7018590776664164,3693,2019;2020;2021;2022;2023;2024;2025
TX,area,Medium diameter,12163006.475497331,285997.5387216516,2.351372083027338,2020,2019;2020;2021;2022;2023;2024;2025
TX,area,Nonstocked,3657524.0999423303,157049.04928909644,4.293862323192147,625,2019;2020;2021;2022;2023;2024;2025
TX,area,Small diameter,16111027.196175806,333260.30365380633,2.0685230035047715,2498,2019;2020;2021;2022;2023;2024;2025
TX,biomass,Large diameter,820753573.7795253,17390285.320426635,2.1188193236059054,3677,2019;2020;2021;2022;2023;2024;2025
TX,biomass,Medium diameter,245406389.3535204,7101417.825416853,2.8937379520249165,1974,2019;2020;2021;2022;2023;2024;2025
TX,biomass,Nonstocked,3155138.295106476,228813.8056425953,7.252100676457784,378,2019;2020;2021;2022;2023;2024;2025
TX,biomass,Small diameter,59979280.95970158,2132409.01606221,3.555242713721287,2207,2019;2020;2021;2022;2023;2024;2025
TX,growth,Large diameter,1161210027.979821,38765565.01059367,3.3383766998666777,3232,2019;2020;2021;2022;2023;2024;2025
TX,growth,Medium diameter,541339388.0672246,27191163.58160448,5.022942017702917,1709,2019;2020;2021;2022;2023;2024;2025
TX,growth,Nonstocked,588479.7679316623,3923523.912268857,666.7219717780475,405,2019;2020;2021;2022;2023;2024;2025
TX,growth,Not available,21390083.079022195,3065961.9774070387,14.333567411030332,481,2019;2020;2021;2022;2023;2024;2025
TX,growth,Small diameter,64569476.117358446,8290181.487536218,12.839164859365397,1830,2019;2020;2021;2022;2023;2024;2025
TX,mortality,Large diameter,374364699.01504445,16664060.084503109,4.451290447081774,1717,2019;2020;2021;2022;2023;2024;2025
TX,mortality,Medium diameter,109687838.9478536,6426471.191632141,5.858873010240755,816,2019;2020;2021;2022;2023;2024;2025
TX,mortality,Nonstocked,14874988.128454557,4331187.976567877,29.117253332677905,84,2019;2020;2021;2022;2023;2024;2025
TX,mortality,Not available,0.0,0.0,,0,2019;2020;2021;2022;2023;2024;2025
TX,mortality,Small diameter,56894111.942424,6163536.339969145,10.833346596931776,490,2019;2020;2021;2022;2023;2024;2025
TX,removals,Large diameter,226871829.60475847,22509357.12704692,9.921618372039084,339,2019;2020;2021;2022;2023;2024;2025
TX,removals,Medium diameter,72409378.52264069,11496013.880310703,15.87641561751034,176,2019;2020;2021;2022;2023;2024;2025
TX,removals,Nonstocked,61949808.96324232,12023013.444950117,19.407668314334792,114,2019;2020;2021;2022;2023;2024;2025
TX,removals,Not available,178831746.25845593,19797628.49268221,11.070533564029375,509,2019;2020;2021;2022;2023;2024;2025
TX,removals,Small diameter,321542345.0438132,36761831.74584727,11.432967480795764,290,2019;2020;2021;2022;2023;2024;2025
TX,sawlog,Large diameter,76237524057.14107,2637068614.09951,3.4590166020121416,1522,2019;2020;2021;2022;2023;2024;2025
TX,sawlog,Medium diameter,3823345708.2824745,267065163.61967564,6.985116805972715,378,2019;2020;2021;2022;2023;2024;2025
TX,sawlog,Nonstocked,607903.5209942067,615133.622429411,101.18935014940855,1,2019;2020;2021;2022;2023;2024;2025
TX,sawlog,Small diameter,464266754.5976957,86257249.08044413,18.579243123964204,63,2019;2020;2021;2022;2023;2024;2025
TX,volume,Large diameter,36618351407.19555,836537318.3611887,2.284475641895796,3676,2019;2020;2021;2022;2023;2024;2025
TX,volume,Medium diameter,9427103695.005732,297314329.8381584,3.153824753149463,1971,2019;2020;2021;2022;2023;2024;2025
TX,volume,Nonstocked,103376224.73640227,8079683.340098887,7.815804224521808,369,2019;2020;2021;2022;2023;2024;2025
TX,volume,Small diameter,1346649088.177935,52569338.91763042,3.903714737501411,1962,2019;2020;2021;2022;2023;2024;2025
AK,area,Large diameter,10914424.215053627,301313.1947790463,2.760687956067005,1616,2015;2016;2017;2018;2019;2020;2021;2022
AK,area,Medium diameter,4686813.998874893,320111.4369984031,6.830043545044638,365,2015;2016;2017;2018;2019;2020;2021;2022
AK,area,Nonstocked,691550.0428975486,134057.20919984038,19.385033747977168,43,2015;2016;2017;2018;2019;2020;2021;2022
AK,area,Small diameter,20867530.38419212,626753.5787827994,3.0034870789386137,1162,2015;2016;2017;2018;2019;2020;2021;2022
AK,biomass,Large diameter,904713990.0736208,25750959.821603425,2.846309452947439,1608,2015;2016;2017;2018;2019;2020;2021;2022
AK,biomass,Medium diameter,152924047.78032005,12064281.679975417,7.889067713735982,359,2015;2016;2017;2018;2019;2020;2021;2022
AK,biomass,Nonstocked,96398.7653532382,46842.83509975093,48.59277494696399,7,2015;2016;2017;2018;2019;2020;2021;2022
AK,biomass,Small diameter,149154602.5097958,7604655.023614764,5.098505105208083,1007,2015;2016;2017;2018;2019;2020;2021;2022
AK,growth,Large diameter,164394016.95451453,20380300.936839424,12.39722790062266,1176,2015;2016;2017;2018;2019;2020;2021;2022
AK,growth,Medium diameter,39214414.48668634,5639064.626184353,14.380081151278867,165,2015;2016;2017;2018;2019;2020;2021;2022
AK,growth,Nonstocked,-1992682.567209893,1261123.9016091924,-63.28774699800724,12,2015;2016;2017;2018;2019;2020;2021;2022
AK,growth,Not available,800133.1717791795,412121.1359575894,51.506567968079,12,2015;2016;2017;2018;2019;2020;2021;2022
AK,growth,Small diameter,-3057566.7412540256,5854155.045359402,-191.4645056270591,346,2015;2016;2017;2018;2019;2020;2021;2022
AK,mortality,Large diameter,296252447.6775147,17374157.24391376,5.86464597343222,838,2015;2016;2017;2018;2019;2020;2021;2022
AK,mortality,Medium diameter,12469902.75461009,2385662.638999647,19.131365223499227,90,2015;2016;2017;2018;2019;2020;2021;2022
AK,mortality,Nonstocked,3021187.9449850363,1628501.5320870015,53.90268866887946,9,2015;2016;2017;2018;2019;2020;2021;2022
AK,mortality,Not available,0.0,0.0,,0,2015;2016;2017;2018;2019;2020;2021;2022
AK,mortality,Small diameter,31532095.077954262,6083744.946458094,19.293817716259387,156,2015;2016;2017;2018;2019;2020;2021;2022
AK,removals,Large diameter,11379202.675835012,3512124.5293624457,30.864416685545365,18,2015;2016;2017;2018;2019;2020;2021;2022
AK,removals,Medium diameter,407675.2986206344,203915.52717229977,50.019102914070615,6,2015;2016;2017;2018;2019;2020;2021;2022
AK,removals,Nonstocked,13612745.782272955,9471536.746301329,69.57844433292459,3,2015;2016;2017;2018;2019;2020;2021;2022
AK,removals,Not available,6661268.393514522,2977337.5466528893,44.69625558927569,12,2015;2016;2017;2018;2019;2020;2021;2022
AK,removals,Small diameter,45960988.277362645,18610119.01422274,40.491120212462576,12,2015;2016;2017;2018;2019;2020;2021;2022
AK,sawlog,Large diameter,250952197626.3072,8199900665.150223,3.2675149860056987,1601,2015;2016;2017;2018;2019;2020;2021;2022
AK,sawlog,Medium diameter,6781065951.29473,790240699.7741771,11.653635364264431,263,2015;2016;2017;2018;2019;2020;2021;2022
AK,sawlog,Nonstocked,5732834.378431208,3470370.4360856893,60.53498508769684,3,2015;2016;2017;2018;2019;2020;2021;2022
AK,sawlog,Small diameter,2836342489.402018,272163674.0798488,9.595585691671127,302,2015;2016;2017;2018;2019;2020;2021;2022
AK,volume,Large diameter,57911039179.32818,1656442041.764449,2.860321736992296,1608,2015;2016;2017;2018;2019;2020;2021;2022
AK,volume,Medium diameter,7194000844.266552,575737282.8513467,8.003019395114412,357,2015;2016;2017;2018;2019;2020;2021;2022
AK,volume,Nonstocked,3672372.236317293,2071507.0527560636,56.407872608072005,5,2015;2016;2017;2018;2019;2020;2021;2022
AK,volume,Small diameter,3096744609.576508,184983576.7578829,5.973485065117468,753,2015;2016;2017;2018;2019;2020;2021;2022
